#^catalog^Name^Price
tr_an-370925^Транспорт в Приднестровье 10254 объявления^Спортивные сидения (ковши) заводские Руль Момо оригинал Климат контроль, круиз контроль, подогрев сидений, подогрев зеркал, электрозеркала, поддержка поясницы Двигатель x20xev turbo очень надёжная и мощная лошадка, турбина дует 1б двигатель проблем не имеет запускается с пол оборота даже зимой п^3 000 $
tr_an-21127^Транспорт в Приднестровье 10254 объявления^Продам: - турбина -200 -маховик- 150 -генератор с водяным охлаждением-80 - коллектор впускной заглушенный-35^200 $
tr_an-49531^Транспорт в Приднестровье 10254 объявления^Корпус -ключ opel^200 руб
tr_an-8623^Транспорт в Приднестровье 10254 объявления^Продам прицеп новый. Возможно изготовление любые размеры. прицепы для лодок под заказ на торсионах. Резина новая.^0
tr_an-376479^Транспорт в Приднестровье 10254 объявления^Продам mitsubishi colt 2008 год 1.3 бензин есть по кузову немного косяки техосмотр страховка без ограничений лиц машина на полном ходу коробка робот также автомат сцепления новая резина новая все вопросы по телефону^2 650 $
tr_an-21422^Транспорт в Приднестровье 10254 объявления^Ремонт, реставрация и замена выхлопных систем автотранспорта. Ремонт и реставрация глушителей, резонаторов, замена труб и гофр. Рабочие дни -с Понед. по Воскр. включительно.^0
tr_an-357759^Транспорт в Приднестровье 10254 объявления^"Срочно!!! Продаю (недорого) джип ""Инфинити"" GX-60 гибрид 2013г выпуска на нейтральных номерах."^13 950 $
tr_an-35412^Транспорт в Приднестровье 10254 объявления^Продам: 1. Гидроцилиндр для МТЗ, ЮМЗ и др. В отличном состоянии. - 1800 руб. (Возможен обмен на гидроцилиндр для Т-40) 2. Гидронасос НШ-32А3, новый - 16^0
tr_an-249^Транспорт в Приднестровье 10254 объявления^Экскаватор погрузчик, длина стрелы 5,5 метров, выполняет любые работы, а также кубовый крутящийся Камазы, ЗИЛы. Доставка стройматериалов, ры^0
tr_an-34345^Транспорт в Приднестровье 10254 объявления^Michelin 175/65 R15 85T Alpin A4 4 штуки. Проехали одну зиму. Изготовлены сентябрь 2020 г. Испания. Продаю  так как поменяли машину.^230 $
tr_an-24061^Транспорт в Приднестровье 10254 объявления^Ходовая норм., новые крестовины, новый подвесной подшипник, хорошая акустика,  задние кресла, очень вместительный, чистенький багажник. Напольное покрытие чистенький ковролин. Демисезонка покрышки, общая страховка и ТО еще почти на целый год, по электрике всё норм, Хорошая, красивая, трудяга!!! 2500^2 500 $
tr_an-33136^Транспорт в Приднестровье 10254 объявления^Продам комплект зимних шин 225/55 r16, фирмы sailun. Пробег около 2000 км (1 сезон).^220 $
